,field,salary,experience,company,address,tags,job type,job hours,sql,python,анализ данных,аналитическое мышление,postgresql,etl,ms excel,аналитика,power bi,работа с большим объемом информации,работа с базами данных,системный анализ,linux,clickhouse,bpmn,data analysis,английский язык,dwh,базы данных,бизнес-анализ,ml,big data,git,ms sql,uml,machine learning,spark,airflow,hadoop,docker,kafka,аналитические исследования,сбор и анализ информации,математическая статистика,английскийb1 — средний,разработка технических заданий,английскийb2 — средне-продвинутый,rest,kubernetes,ms powerpoint,анализ бизнес показателей,tableau,data science,pandas,oracle,pytorch,nlp,постановка задач разработчикам,atlassian jira,a/b тесты
1230,Data Analyst,0.0,1–3 года,"ПАО «МТС», Digital",Москва,sql python математическая статистика a/b тесты big data spark,полная занятость,полный день,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,Data Engineer,0.0,1–3 года,Сбер. IT,Москва,sql java python hadoop qlikview английский\xa0— a1 — начальный,полная занятость,полный день,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,Data Analyst,0.0,3–6 лет,Суточно.ру,,sql google analytics google data studio яндекс.метрика,полная занятость,удаленная работа,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,Data Analyst,0.0,не требуется,Syngenta,Москва,sap mrp erp 1c ms excel power bi smartsheet английский\xa0— b2 — средне-продвинутый,полная занятость,полный день,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,Data Analyst,0.0,3–6 лет,ООО Совкомбанк Технологии,Санкт-Петербург,sql oracle анализ данных работа с базами данных power bi,полная занятость,полный день,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1235,Data Analyst,0.0,1–3 года,ГБУЗ ЦЛО ДЗМ,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Business Analyst,0.0,3–6 лет,ООО ИТ-Элемент29,Екатеринбург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Data Engineer,0.0,более 6 лет,HuntIT,Сербия,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,System Analyst,0.0,3–6 лет,IBS,Москва,dwh pnl greenplum хранилище данных,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,Data Analyst,0.0,3–6 лет,Recruitment Boutique S.M.Art,Москва,английский\xa0— c1 — продвинутый,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Data Scientist,0.0,3–6 лет,АО Промышленные инновации,Москва,data analysis анализ данных аналитика data science ml machine learning,полная занятость,полный день,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1241,System Analyst,0.0,1–3 года,Goodt,Казань,sql postman разработка технических заданий аналитическое мышление работа в команде ведение переговоров html моделирование бизнес процессов постановка задач разработчикам приемочное тестирование написание документации,полная занятость,удаленная работа,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1242,System Analyst,0.0,1–3 года,Goodt,Москва,sql postman разработка технических заданий аналитическое мышление работа в команде ведение переговоров html моделирование бизнес процессов постановка задач разработчикам приемочное тестирование написание документации,полная занятость,удаленная работа,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,Business Analyst,0.0,1–3 года,ЦРТ | Группа компаний,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Data Analyst,0.0,3–6 лет,ANCOR,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,System Analyst,0.0,1–3 года,Сбер. IT,Москва,grafana rest,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1246,Data Engineer,0.0,3–6 лет,Яндекс,Москва,python sql etl dwh greenplum ml aws clickhouse tableau,полная занятость,удаленная работа,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1247,Data Analyst,0.0,1–3 года,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Data Engineer,0.0,1–3 года,ООО Квиллис,Москва,etl субд sql,полная занятость,полный день,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Data Analyst,0.0,более 6 лет,Employcity,Кипр,финансовый анализ big data аналитическое мышление анализ данных ms excel,полная занятость,полный день,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Data Engineer,0.0,3–6 лет,ФГБУ ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РАДИОЭЛЕКТРОНИКИ,Мытищи,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,Data Analyst,0.0,3–6 лет,АО Solutions Lab,Ташкент,анализ данных аналитическое мышление статистический анализ математическая статистика работа с большим объемом информации data analysis английский язык аналитические исследования анализ бизнес показателей,полная занятость,полный день,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1252,Data DevOps,0.0,1–3 года,"билайн: ИТ, Data, Digital",Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Data DevOps,0.0,более 6 лет,ООО ГК Иннотех | Финтех (Иннотех),Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Data DevOps,160000.0,3–6 лет,TRU Yoga,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,System Analyst,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,Data Analyst,0.0,1–3 года,"VK, ВКонтакте",Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,System Analyst,0.0,1–3 года,ООО ГК Иннотех | Большие данные,Санкт-Петербург,системный анализ big data hadoop,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Data Engineer,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,System Analyst,0.0,3–6 лет,Сбер для экспертов,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,Data DevOps,82650.0,1–3 года,ООО Транс информ,Воронеж,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,Data DevOps,0.0,3–6 лет,"билайн: ИТ, Data, Digital",Москва,1с системный анализ,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,Data Analyst,0.0,1–3 года,ООО ДНК Трейд,Минск,power bi анализ бизнес показателей английский язык базы данных работа с большим объемом информации dwh data analysis аналитика работа с базами данных английский\xa0— b1 — средний,полная занятость,полный день,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1263,System Analyst,69600.0,1–3 года,ООО СИКСХЭНДС,Санкт-Петербург,разработка технических заданий аналитическое мышление uml bpmn,полная занятость,гибкий график,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,Data Engineer,0.0,1–3 года,Райффайзен Банк,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,Data DevOps,0.0,3–6 лет,"ПАО «МТС», Digital",Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Data Engineer,0.0,3–6 лет,Тинькофф,Москва,linux docker ansible grafana jenkins gitlab prometheus python kubernetes redis openstack,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1267,Data Engineer,0.0,1–3 года,red_mad_robot,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,Data Analyst,0.0,3–6 лет,IDF Eurasia,Москва,sql взыскание задолженности анализ данных collection,полная занятость,полный день,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Data Scientist,0.0,3–6 лет,Альфа-Банк. ИТ-специалисты,Москва,python sql hadoop pandas spark,полная занятость,полный день,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1270,System Analyst,0.0,1–3 года,Сбер для экспертов,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Data DevOps,0.0,3–6 лет,ПАО Ростелеком,Москва,sql аналитическое мышление бизнес-планирование nlp ml,полная занятость,полный день,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1272,Data DevOps,0.0,1–3 года,"Группа компаний «Group4Media», Управляющая компания",Москва,ms excel количественные исследования маркетинговый анализ маркетинговые исследования,полная занятость,гибкий график,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,System Analyst,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,System Analyst,0.0,3–6 лет,АО Solutions Lab,Ташкент,sql системный анализ анализ данных,полная занятость,полный день,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,Data Scientist,0.0,3–6 лет,Сбер. Data Science,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,Data DevOps,110000.0,3–6 лет,ООО Отус,Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Data Engineer,0.0,3–6 лет,YADRO,Москва,linux python схд,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,Data Engineer,0.0,3–6 лет,YADRO,Нижний,linux python схд,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,System Analyst,0.0,1–3 года,КОРУС Консалтинг,Москва,postgresql dwh hadoop greenplum ms sql arenadata airflow etl системный анализ системная интеграция,полная занятость,полный день,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,Data DevOps,0.0,3–6 лет,"МАГНИТ, Розничная сеть",Москва,apache spark python ms sql apache superset qlick sense data lake big data бизнес-планирование power bi управление цепочкой поставок логистика powerbi,полная занятость,полный день,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,Business Analyst,0.0,3–6 лет,IBS,Москва,бизнес-анализ маркетинговый анализ acrm cvm sas sql анализ данных,полная занятость,удаленная работа,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Data DevOps,395000.0,3–6 лет,ООО Телеспэйс,Москва,golang,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,Data DevOps,395000.0,3–6 лет,ООО Телеспэйс,Алматы,golang,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,Data DevOps,395000.0,3–6 лет,ООО Телеспэйс,Тбилиси,golang,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,System Analyst,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,Data Analyst,156600.0,1–3 года,L’etoile Digital,Москва,ms sql server clickhouse python power bi ms excel jira confluence,полная занятость,полный день,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,Data DevOps,0.0,3–6 лет,VSEMAYKI.RU,Москва,управление командой управление продажами ориентация на результат аналитика продаж e-commerce b2b продажи развитие продаж навыки переговоров развитие ключевых клиентов планирование продаж,полная занятость,полный день,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,Business Analyst,0.0,1–3 года,Goodt,Москва,uml bpmn ms visio epc atlassian jira,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1289,Data DevOps,0.0,3–6 лет,"ПАО ВТБ, Подразделения Поддержки и Контроля",Москва,recruitment рекрутмент подбор персонала прямой поиск подбор сотрудников headhunting it recruitment,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
